order_date,product_line,order_amount,marketing_spend
2025-10-06,Product C,67.57,19.0
2025-10-06,Product C,71.17,27.42
2025-10-06,Product C,123.73,35.22
2025-10-06,Product C,100.15,10.0
2025-10-06,Product D,84.19,19.2
2025-10-07,Product A,124.8,19.71
2025-10-07,Product A,187.86,24.18
2025-10-07,Product A,166.12,22.71
2025-10-07,Product A,203.04,40.51
2025-10-07,Product A,184.33,36.31
2025-10-07,Product B,123.04,18.1
2025-10-07,Product B,155.57,46.7
2025-10-07,Product B,177.56,39.14
2025-10-07,Product B,136.47,16.13
2025-10-07,Product B,162.36,18.8
2025-10-07,Product B,139.75,22.84
2025-10-07,Product B,180.04,27.77
2025-10-07,Product B,91.34,19.56
2025-10-07,Product C,144.71,31.48
2025-10-07,Product C,76.86,22.56
2025-10-07,Product C,83.48,20.84
2025-10-07,Product C,100.48,12.83
2025-10-07,Product C,110.28,22.8
2025-10-07,Product C,105.83,27.99
2025-10-07,Product C,110.19,32.08
2025-10-07,Product C,126.19,22.18
2025-10-07,Product C,100.95,10.0
2025-10-07,Product C,126.4,24.97
2025-10-07,Product D,57.54,10.0
2025-10-07,Product D,119.42,37.13
2025-10-07,Product D,78.61,12.24
2025-10-08,Product A,194.94,49.99
2025-10-08,Product A,157.31,26.61
2025-10-08,Product A,210.09,23.54
2025-10-08,Product A,192.61,24.6
2025-10-08,Product A,172.25,27.34
2025-10-08,Product A,148.92,17.45
2025-10-08,Product B,161.27,33.97
2025-10-08,Product B,202.28,31.38
2025-10-08,Product B,134.92,29.09
2025-10-08,Product B,163.02,23.43
2025-10-08,Product B,136.13,27.47
2025-10-08,Product C,77.83,10.0
2025-10-08,Product C,91.11,18.81
2025-10-08,Product C,93.84,15.02
2025-10-08,Product C,102.97,19.13
2025-10-08,Product C,149.1,38.1
2025-10-08,Product D,50.3,12.76
2025-10-08,Product D,111.77,22.35
2025-10-08,Product D,134.96,22.64
2025-10-08,Product D,99.78,21.67
2025-10-08,Product D,92.79,19.5
2025-10-08,Product D,97.36,28.2
2025-10-09,Product A,153.24,34.78
2025-10-09,Product A,218.63,36.19
2025-10-09,Product A,121.76,16.31
2025-10-09,Product A,197.1,37.93
2025-10-09,Product A,175.48,37.9
2025-10-09,Product A,180.66,40.45
2025-10-09,Product B,182.55,32.76
2025-10-09,Product B,162.71,28.65
2025-10-09,Product B,132.1,22.54
2025-10-09,Product B,176.59,34.46
2025-10-09,Product B,107.35,16.53
2025-10-09,Product C,80.39,32.83
2025-10-09,Product C,135.01,29.14
2025-10-09,Product C,111.83,33.26
2025-10-09,Product D,100.38,23.25
2025-10-09,Product D,91.15,28.42
2025-10-10,Product A,163.14,43.9
2025-10-10,Product A,131.83,26.41
2025-10-10,Product A,133.06,21.75
2025-10-10,Product A,160.46,10.6
2025-10-10,Product A,178.56,27.31
2025-10-10,Product A,123.82,27.77
2025-10-10,Product A,201.57,46.19
2025-10-10,Product A,177.9,30.61
2025-10-10,Product A,199.22,47.33
2025-10-10,Product B,159.08,38.83
2025-10-10,Product B,149.02,24.75
2025-10-10,Product B,153.39,19.55
2025-10-10,Product B,123.8,31.18
2025-10-10,Product B,175.19,21.85
2025-10-10,Product B,166.3,27.58
2025-10-10,Product C,101.9,32.32
2025-10-10,Product C,126.31,12.48
2025-10-10,Product C,142.84,27.07
2025-10-10,Product C,151.05,32.53
2025-10-10,Product C,124.5,36.82
2025-10-10,Product C,100.26,14.11
2025-10-10,Product C,115.68,32.07
2025-10-10,Product C,90.72,10.0
2025-10-10,Product C,138.12,25.56
2025-10-10,Product C,111.37,10.0
2025-10-10,Product C,105.06,23.05
2025-10-10,Product D,82.86,16.99
2025-10-10,Product D,124.77,39.18
2025-10-10,Product D,77.03,16.61
2025-10-10,Product D,96.98,13.45
2025-10-10,Product D,93.77,20.67
2025-10-10,Product D,120.08,36.08
2025-10-11,Product A,201.84,33.06
2025-10-11,Product A,206.09,30.93
2025-10-11,Product A,176.41,49.13
2025-10-11,Product A,146.74,10.0
2025-10-11,Product A,198.3,27.1
2025-10-11,Product A,169.54,24.13
2025-10-11,Product A,175.9,22.3
2025-10-11,Product B,136.21,20.98
2025-10-11,Product B,144.56,19.33
2025-10-11,Product B,160.2,38.72
2025-10-11,Product B,134.78,26.79
2025-10-11,Product B,139.73,26.68
2025-10-11,Product B,179.45,34.58
2025-10-11,Product B,105.98,21.65
2025-10-11,Product C,123.11,13.03
2025-10-11,Product C,114.73,35.54
2025-10-11,Product C,77.99,10.0
2025-10-11,Product C,97.3,20.9
2025-10-11,Product D,70.54,22.2
2025-10-11,Product D,121.1,28.33
2025-10-11,Product D,91.12,23.25
2025-10-11,Product D,32.05,10.0
2025-10-11,Product D,92.51,19.95
2025-10-11,Product D,110.54,23.72
2025-10-11,Product D,69.92,14.25
2025-10-12,Product A,173.87,39.88
2025-10-12,Product A,131.84,23.85
2025-10-12,Product A,157.12,23.74
2025-10-12,Product A,150.09,24.16
2025-10-12,Product B,124.22,19.24
2025-10-12,Product B,199.08,44.98
2025-10-12,Product B,126.24,26.64
2025-10-12,Product B,126.71,10.0
2025-10-12,Product B,167.43,37.74
2025-10-12,Product B,168.01,24.8
2025-10-12,Product B,141.33,30.02
2025-10-12,Product C,84.38,19.47
2025-10-12,Product D,114.18,19.56
2025-10-12,Product D,59.43,10.0
2025-10-12,Product D,114.56,20.87
2025-10-12,Product D,79.73,10.0
2025-10-13,Product A,182.23,27.27
2025-10-13,Product A,180.24,22.55
2025-10-13,Product A,203.1,29.24
2025-10-13,Product A,181.02,39.3
2025-10-13,Product A,178.46,31.09
2025-10-13,Product A,170.24,28.49
2025-10-13,Product A,157.31,23.15
2025-10-13,Product A,202.55,33.57
2025-10-13,Product B,139.29,31.44
2025-10-13,Product B,164.23,20.06
2025-10-13,Product B,126.18,22.32
2025-10-13,Product B,182.97,15.78
2025-10-13,Product B,151.12,14.68
2025-10-13,Product B,131.04,19.36
2025-10-13,Product B,135.75,18.81
2025-10-13,Product B,145.16,20.4
2025-10-13,Product C,86.1,21.33
2025-10-13,Product C,134.87,21.42
2025-10-13,Product C,120.2,25.51
2025-10-13,Product D,116.57,33.41
2025-10-13,Product D,73.09,20.03
2025-10-13,Product D,92.63,24.81
2025-10-13,Product D,100.07,31.59
2025-10-14,Product A,156.34,32.87
2025-10-14,Product A,191.47,31.31
2025-10-14,Product A,201.48,45.2
2025-10-14,Product A,175.35,23.23
2025-10-14,Product A,204.66,34.3
2025-10-14,Product A,172.78,26.66
2025-10-14,Product A,150.42,13.82
2025-10-14,Product B,104.44,12.33
2025-10-14,Product B,121.38,10.0
2025-10-14,Product B,147.57,10.0
2025-10-14,Product B,115.91,15.41
2025-10-14,Product B,126.71,24.71
2025-10-14,Product B,151.72,32.94
2025-10-14,Product B,161.55,36.59
2025-10-14,Product B,144.96,27.07
2025-10-14,Product C,117.93,20.64
2025-10-14,Product C,105.43,13.51
2025-10-14,Product C,141.53,31.77
2025-10-14,Product C,101.02,28.69
2025-10-14,Product C,107.67,12.44
2025-10-14,Product D,120.14,26.59
2025-10-14,Product D,68.62,19.45
2025-10-14,Product D,84.33,33.66
2025-10-15,Product A,147.57,32.38
2025-10-15,Product A,154.12,27.99
2025-10-15,Product A,142.0,18.98
2025-10-15,Product A,155.12,33.56
2025-10-15,Product A,187.62,34.11
2025-10-15,Product B,128.39,10.0
2025-10-15,Product B,106.13,29.42
2025-10-15,Product B,136.17,17.14
2025-10-15,Product B,181.14,40.92
2025-10-15,Product B,145.54,22.39
2025-10-15,Product C,136.61,27.7
2025-10-15,Product C,64.65,10.0
2025-10-15,Product C,97.6,25.72
2025-10-15,Product C,122.5,28.42
2025-10-15,Product C,162.92,25.69
2025-10-15,Product C,119.4,28.7
2025-10-15,Product D,59.8,24.44
2025-10-16,Product A,168.83,28.46
2025-10-16,Product A,157.15,27.67
2025-10-16,Product A,177.0,23.82
2025-10-16,Product B,135.16,24.66
2025-10-16,Product B,179.89,32.36
2025-10-16,Product B,175.44,34.95
2025-10-16,Product B,180.8,30.26
2025-10-16,Product B,197.58,29.71
2025-10-16,Product B,128.14,12.1
2025-10-16,Product B,196.28,39.92
2025-10-16,Product C,85.95,16.79
2025-10-16,Product C,109.82,10.0
2025-10-16,Product C,143.33,29.37
2025-10-16,Product D,87.23,15.82
2025-10-17,Product A,153.23,24.69
2025-10-17,Product A,170.29,34.84
2025-10-17,Product A,140.12,17.09
2025-10-17,Product A,176.01,29.12
2025-10-17,Product A,182.58,21.2
2025-10-17,Product A,177.86,38.97
2025-10-17,Product A,180.71,31.83
2025-10-17,Product A,167.89,21.86
2025-10-17,Product A,168.42,38.71
2025-10-17,Product A,167.38,21.34
2025-10-17,Product A,159.17,28.67
2025-10-17,Product B,176.32,37.94
2025-10-17,Product B,124.45,13.93
2025-10-17,Product B,143.33,20.76
2025-10-17,Product C,145.93,33.7
2025-10-17,Product C,174.38,39.73
2025-10-17,Product C,113.62,25.03
2025-10-17,Product C,125.64,31.12
2025-10-17,Product D,60.44,19.46
2025-10-17,Product D,122.89,20.18
2025-10-17,Product D,94.8,10.0
2025-10-18,Product A,158.51,23.18
2025-10-18,Product A,186.27,22.37
2025-10-18,Product A,150.08,26.75
2025-10-18,Product A,191.33,42.43
2025-10-18,Product B,120.06,31.04
2025-10-18,Product B,130.56,38.3
2025-10-18,Product B,158.01,18.73
2025-10-18,Product C,120.98,32.68
2025-10-18,Product C,122.9,16.69
2025-10-18,Product C,102.11,24.35
2025-10-18,Product D,111.47,19.19
2025-10-18,Product D,91.63,13.57
2025-10-18,Product D,67.53,17.52
2025-10-19,Product A,155.27,26.81
2025-10-19,Product A,156.28,22.36
2025-10-19,Product A,145.25,34.82
2025-10-19,Product A,193.45,37.19
2025-10-19,Product A,213.39,34.76
2025-10-19,Product A,236.7,38.42
2025-10-19,Product A,175.61,26.67
2025-10-19,Product A,178.19,36.98
2025-10-19,Product A,167.49,42.69
2025-10-19,Product B,127.92,43.12
2025-10-19,Product B,139.2,12.01
2025-10-19,Product B,129.64,21.63
2025-10-19,Product B,157.03,31.13
2025-10-19,Product B,159.89,22.02
2025-10-19,Product C,135.15,37.55
2025-10-19,Product C,120.86,32.8
2025-10-19,Product C,81.25,24.78
2025-10-19,Product C,123.9,32.27
2025-10-19,Product C,128.36,20.34
2025-10-19,Product D,107.43,29.16
2025-10-20,Product A,138.71,17.01
2025-10-20,Product A,171.9,19.78
2025-10-20,Product A,167.45,36.93
2025-10-20,Product A,141.36,22.38
2025-10-20,Product B,137.46,27.21
2025-10-20,Product B,152.05,34.02
2025-10-20,Product B,132.94,22.93
2025-10-20,Product B,143.65,30.05
2025-10-20,Product B,122.45,28.95
2025-10-20,Product B,155.26,15.86
2025-10-20,Product C,106.98,16.22
2025-10-20,Product C,118.62,31.02
2025-10-20,Product C,88.04,15.78
2025-10-20,Product C,153.22,25.11
2025-10-20,Product C,139.13,26.73
2025-10-20,Product C,132.01,37.82
2025-10-20,Product C,136.31,37.26
2025-10-20,Product D,100.71,24.22
2025-10-20,Product D,105.67,25.94
2025-10-21,Product A,155.76,39.63
2025-10-21,Product A,150.72,22.92
2025-10-21,Product A,172.36,20.56
2025-10-21,Product A,177.27,43.03
2025-10-21,Product A,159.21,30.23
2025-10-21,Product A,109.51,18.31
2025-10-21,Product A,163.11,21.18
2025-10-21,Product A,193.79,30.33
2025-10-21,Product A,166.1,25.22
2025-10-21,Product B,166.14,11.36
2025-10-21,Product C,142.2,20.41
2025-10-21,Product C,143.61,28.35
2025-10-21,Product C,97.37,19.68
2025-10-21,Product C,126.1,23.78
2025-10-21,Product C,132.19,24.42
2025-10-21,Product C,133.65,32.94
2025-10-21,Product D,107.11,40.06
2025-10-21,Product D,115.67,33.26
2025-10-22,Product A,193.92,39.87
2025-10-22,Product A,166.44,22.93
2025-10-22,Product A,194.98,39.34
2025-10-22,Product A,134.66,20.39
2025-10-22,Product A,173.64,35.75
2025-10-22,Product A,190.02,34.57
2025-10-22,Product A,182.88,31.6
2025-10-22,Product A,155.18,24.29
2025-10-22,Product A,170.42,28.69
2025-10-22,Product B,139.57,27.63
2025-10-22,Product B,121.26,10.0
2025-10-22,Product B,137.34,29.46
2025-10-22,Product C,131.86,21.67
2025-10-22,Product C,121.43,30.08
2025-10-22,Product C,138.16,23.95
2025-10-22,Product C,112.41,10.0
2025-10-22,Product C,106.33,19.2
2025-10-22,Product D,45.3,11.69
2025-10-22,Product D,74.58,20.29
2025-10-23,Product A,156.62,31.63
2025-10-23,Product A,163.86,20.14
2025-10-23,Product A,163.88,29.67
2025-10-23,Product A,177.15,45.14
2025-10-23,Product A,155.28,25.81
2025-10-23,Product A,179.37,30.31
2025-10-23,Product A,158.99,14.63
2025-10-23,Product A,158.76,18.4
2025-10-23,Product A,132.01,16.08
2025-10-23,Product B,168.14,16.46
2025-10-23,Product B,117.55,25.66
2025-10-23,Product B,181.76,34.85
2025-10-23,Product B,144.11,10.0
2025-10-23,Product B,100.51,18.12
2025-10-23,Product B,137.12,14.46
2025-10-23,Product B,146.44,25.82
2025-10-23,Product B,165.78,29.28
2025-10-23,Product B,172.02,29.31
2025-10-23,Product C,91.86,24.42
2025-10-23,Product C,105.67,24.05
2025-10-23,Product C,113.75,40.43
2025-10-23,Product C,163.61,36.37
2025-10-23,Product C,121.41,23.72
2025-10-23,Product C,144.33,29.12
2025-10-23,Product C,110.73,32.19
2025-10-23,Product C,108.16,23.49
2025-10-23,Product C,85.21,24.38
2025-10-23,Product C,162.7,41.56
2025-10-23,Product C,152.16,26.71
2025-10-23,Product C,125.2,20.0
2025-10-23,Product D,64.61,18.15
2025-10-23,Product D,140.41,41.79
2025-10-23,Product D,53.29,23.09
2025-10-23,Product D,115.6,13.07
2025-10-24,Product A,191.44,43.03
2025-10-24,Product A,189.24,40.82
2025-10-24,Product A,186.12,33.76
2025-10-24,Product A,171.97,27.34
2025-10-24,Product A,143.33,16.72
2025-10-24,Product A,163.8,29.78
2025-10-24,Product A,201.7,33.95
2025-10-24,Product A,192.08,41.29
2025-10-24,Product A,164.91,32.79
2025-10-24,Product A,164.64,38.57
2025-10-24,Product B,131.24,30.92
2025-10-24,Product B,152.85,23.55
2025-10-24,Product B,154.82,25.84
2025-10-24,Product B,145.28,29.95
2025-10-24,Product B,129.0,22.25
2025-10-24,Product B,138.13,10.8
2025-10-24,Product B,124.75,33.75
2025-10-24,Product B,153.46,15.5
2025-10-24,Product B,111.11,17.99
2025-10-24,Product C,90.61,27.43
2025-10-24,Product C,112.63,31.68
2025-10-24,Product C,102.09,23.88
2025-10-24,Product C,127.74,26.87
2025-10-24,Product D,118.08,19.89
2025-10-24,Product D,107.51,17.71
2025-10-24,Product D,68.94,23.44
2025-10-25,Product A,182.79,24.46
2025-10-25,Product A,185.79,32.49
2025-10-25,Product A,142.37,22.84
2025-10-25,Product A,200.39,47.48
2025-10-25,Product B,160.97,33.64
2025-10-25,Product B,152.99,25.43
2025-10-25,Product B,131.62,10.0
2025-10-25,Product C,118.64,28.57
2025-10-25,Product C,164.71,28.05
2025-10-25,Product C,124.47,20.99
2025-10-25,Product C,107.97,23.36
2025-10-25,Product C,149.64,47.33
2025-10-25,Product C,129.86,25.56
2025-10-25,Product D,125.71,35.4
2025-10-25,Product D,148.19,21.49
2025-10-25,Product D,127.08,28.52
2025-10-26,Product A,169.14,33.91
2025-10-26,Product A,153.16,21.4
2025-10-26,Product A,159.8,12.34
2025-10-26,Product B,139.16,26.28
2025-10-26,Product B,131.19,15.23
2025-10-26,Product B,168.15,28.07
2025-10-26,Product C,90.39,10.0
2025-10-26,Product C,156.63,33.74
2025-10-26,Product C,105.76,21.08
2025-10-26,Product C,87.5,30.63
2025-10-26,Product C,111.35,35.44
2025-10-26,Product C,121.14,38.09
2025-10-26,Product C,125.65,34.47
2025-10-26,Product C,135.82,34.87
2025-10-26,Product C,127.65,26.22
2025-10-26,Product C,162.14,28.42
2025-10-26,Product C,120.09,26.54
2025-10-26,Product C,128.85,24.91
2025-10-26,Product C,126.92,26.57
2025-10-26,Product D,105.73,27.47
2025-10-26,Product D,107.48,10.0
2025-10-26,Product D,65.06,30.1
2025-10-26,Product D,71.96,20.72
2025-10-27,Product A,168.12,13.07
2025-10-27,Product A,140.91,34.22
2025-10-27,Product A,152.63,20.35
2025-10-27,Product A,166.36,19.78
2025-10-27,Product A,143.01,23.91
2025-10-27,Product A,150.39,19.64
2025-10-27,Product A,152.81,30.16
2025-10-27,Product A,164.89,26.6
2025-10-27,Product A,183.13,30.0
2025-10-27,Product A,163.88,31.62
2025-10-27,Product A,184.7,30.22
2025-10-27,Product A,171.77,22.95
2025-10-27,Product B,155.02,28.6
2025-10-27,Product B,146.02,30.39
2025-10-27,Product C,133.91,31.72
2025-10-27,Product C,125.43,21.71
2025-10-27,Product C,135.43,52.56
2025-10-27,Product C,111.75,25.15
2025-10-27,Product D,128.98,22.99
2025-10-28,Product A,154.01,36.58
2025-10-28,Product A,163.8,22.79
2025-10-28,Product A,166.08,34.3
2025-10-28,Product A,165.0,24.08
2025-10-28,Product A,165.63,17.98
2025-10-28,Product A,178.73,16.09
2025-10-28,Product A,160.23,33.31
2025-10-28,Product A,176.67,34.76
2025-10-28,Product B,115.43,22.99
2025-10-28,Product B,157.01,35.42
2025-10-28,Product B,124.4,13.9
2025-10-28,Product B,155.12,25.8
2025-10-28,Product B,103.51,20.6
2025-10-28,Product B,104.25,10.16
2025-10-28,Product C,120.94,40.86
2025-10-28,Product C,109.16,20.2
2025-10-28,Product C,154.07,30.9
2025-10-28,Product D,58.49,10.0
2025-10-28,Product D,113.46,24.56
2025-10-28,Product D,87.98,13.37
2025-10-29,Product A,175.89,27.46
2025-10-29,Product A,158.41,24.97
2025-10-29,Product A,195.27,27.34
2025-10-29,Product A,168.62,30.13
2025-10-29,Product A,204.33,32.33
2025-10-29,Product A,191.09,42.34
2025-10-29,Product A,168.6,26.98
2025-10-29,Product B,192.16,31.24
2025-10-29,Product B,127.96,33.2
2025-10-29,Product B,151.2,30.33
2025-10-29,Product B,141.96,21.58
2025-10-29,Product B,141.27,12.95
2025-10-29,Product B,143.07,26.69
2025-10-29,Product C,102.16,27.2
2025-10-29,Product C,103.68,11.98
2025-10-29,Product C,112.34,25.45
2025-10-29,Product C,78.81,10.0
2025-10-29,Product C,120.23,23.19
2025-10-29,Product D,57.25,10.0
2025-10-29,Product D,104.18,36.23
2025-10-29,Product D,101.93,26.93
2025-10-29,Product D,95.39,12.77
2025-10-30,Product A,145.29,27.26
2025-10-30,Product A,141.36,26.4
2025-10-30,Product A,159.25,38.33
2025-10-30,Product A,177.12,40.0
2025-10-30,Product B,135.9,21.01
2025-10-30,Product B,129.03,12.21
2025-10-30,Product C,133.8,16.65
2025-10-30,Product C,89.9,34.11
2025-10-30,Product D,109.58,11.93
2025-10-30,Product D,89.92,10.0
2025-10-31,Product A,140.95,10.0
2025-10-31,Product A,164.63,25.46
2025-10-31,Product A,155.67,28.23
2025-10-31,Product A,178.69,32.96
2025-10-31,Product A,163.05,18.91
2025-10-31,Product A,184.65,31.49
2025-10-31,Product A,189.54,38.54
2025-10-31,Product B,149.59,35.03
2025-10-31,Product B,155.33,26.95
2025-10-31,Product B,177.57,31.11
2025-10-31,Product B,138.3,16.81
2025-10-31,Product B,160.47,37.18
2025-10-31,Product B,143.89,34.92
2025-10-31,Product B,101.66,16.84
2025-10-31,Product C,120.57,10.5
2025-10-31,Product C,103.28,30.59
2025-10-31,Product C,106.16,16.72
2025-10-31,Product C,148.81,43.46
2025-10-31,Product D,72.24,10.0
2025-10-31,Product D,99.83,23.84
2025-10-31,Product D,132.42,23.79
2025-10-31,Product D,101.51,24.83
2025-10-31,Product D,89.42,25.63
2025-10-31,Product D,112.06,27.27
2025-11-01,Product A,192.52,35.0
2025-11-01,Product A,189.75,29.82
2025-11-01,Product A,197.31,38.36
2025-11-01,Product A,197.57,41.68
2025-11-01,Product A,207.09,30.01
2025-11-01,Product A,184.93,33.46
2025-11-01,Product A,232.19,41.66
2025-11-01,Product B,196.36,47.16
2025-11-01,Product B,185.01,30.55
2025-11-01,Product B,214.44,44.2
2025-11-01,Product B,174.19,29.65
2025-11-01,Product B,185.55,34.44
2025-11-01,Product B,151.4,13.4
2025-11-01,Product B,161.73,19.78
2025-11-01,Product B,167.09,33.48
2025-11-01,Product C,119.61,20.77
2025-11-01,Product C,116.18,26.3
2025-11-01,Product C,116.67,25.42
2025-11-01,Product C,88.24,11.71
2025-11-01,Product C,116.71,24.35
2025-11-01,Product C,107.54,22.24
2025-11-01,Product C,121.34,33.81
2025-11-01,Product C,117.82,29.11
2025-11-01,Product D,86.48,25.95
2025-11-01,Product D,110.7,29.06
2025-11-01,Product D,92.83,22.38
2025-11-02,Product A,210.86,35.09
2025-11-02,Product A,163.76,26.08
2025-11-02,Product A,209.04,34.25
2025-11-02,Product A,243.65,31.69
2025-11-02,Product A,194.36,12.14
2025-11-02,Product B,143.49,20.86
2025-11-02,Product B,197.85,51.85
2025-11-02,Product B,182.61,24.92
2025-11-02,Product B,155.18,30.8
2025-11-02,Product B,142.43,28.62
2025-11-02,Product B,199.24,37.36
2025-11-02,Product B,176.42,34.51
2025-11-02,Product B,185.01,25.23
2025-11-02,Product B,221.96,34.92
2025-11-02,Product C,132.29,23.96
2025-11-02,Product C,132.04,22.58
2025-11-02,Product C,106.61,32.47
2025-11-02,Product C,141.44,25.47
2025-11-02,Product C,103.86,17.68
2025-11-02,Product D,93.06,28.55
2025-11-02,Product D,88.31,17.72
2025-11-02,Product D,73.5,24.31
2025-11-03,Product A,242.92,42.91
2025-11-03,Product A,190.3,34.79
2025-11-03,Product A,209.29,63.21
2025-11-03,Product A,218.77,34.15
2025-11-03,Product B,213.25,39.26
2025-11-03,Product B,162.8,22.19
2025-11-03,Product B,168.94,31.61
2025-11-03,Product B,210.69,44.24
2025-11-03,Product B,191.28,21.86
2025-11-03,Product B,152.04,30.11
2025-11-03,Product C,103.58,14.22
2025-11-03,Product C,108.76,27.21
2025-11-03,Product C,127.41,11.23
2025-11-03,Product C,102.72,32.23
2025-11-03,Product C,121.74,15.45
2025-11-03,Product C,171.83,37.57
2025-11-03,Product C,128.46,31.46
2025-11-03,Product C,111.91,18.8
2025-11-03,Product C,166.68,44.7
2025-11-03,Product C,138.08,34.99
2025-11-03,Product C,97.93,31.76
2025-11-03,Product D,51.24,15.6
2025-11-03,Product D,141.64,42.28
2025-11-03,Product D,89.34,19.73
2025-11-03,Product D,114.53,34.17
2025-11-03,Product D,87.44,19.51
2025-11-04,Product A,242.86,50.96
2025-11-04,Product A,223.0,51.66
2025-11-04,Product A,204.0,47.66
2025-11-04,Product A,224.44,64.32
2025-11-04,Product B,224.15,32.76
2025-11-04,Product B,201.16,43.5
